num_of_agents,num_of_items,value_noise_ratio,algorithm,random_seed,solver,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
100,25,0.2,OC_function,3,MOSEK,95.67062459,87.65432099,5.443548387,0.563376012,0,0,100,100,100,3.9910322
100,25,0.2,OC_function,3,SCIP,95.67062459,87.65432099,5.443548387,0.563376012,0,0,100,100,100,4.819894
100,25,0.2,OC_function,3,XPRESS,95.67371922,87.65432099,5.443548387,0.494621297,0,0,100,100,100,3.881026
100,25,0.2,OC_function,4,SCIPY,87.60119054,67.19022688,16.47727273,3.403265213,0,0,100,100,100,4.0479589
100,25,0.2,OC_function,4,CBC,87.59116017,67.19022688,23.29545455,3.736826519,0,0,100,100,100,3.2579354
100,25,0.2,OC_function,4,MOSEK,87.60119054,67.19022688,16.47727273,3.403265213,0,0,100,100,100,3.9220147
100,25,0.2,OC_function,4,SCIP,87.59116017,67.19022688,23.29545455,3.736826519,0,0,100,100,100,4.1920179
100,25,0.2,OC_function,4,XPRESS,87.59565898,67.19022688,16.47727273,3.522011847,0,0,100,100,100,3.4952854
100,25,0.5,TTC_O_function,0,SCIPY,95.8130115,86.6,4.462474645,0.186702687,0,0,100,100,100,20.6381035
100,25,0.5,TTC_O_function,0,CBC,95.82836626,86.6,4.462474645,0.193520869,0,0,100,100,100,19.8026464
100,25,0.5,TTC_O_function,0,MOSEK,95.8130115,86.6,4.462474645,0.186702687,0,0,100,100,100,18.9273473
100,25,0.5,TTC_O_function,0,SCIP,95.81645918,86.6,4.462474645,0.193085666,0,0,100,100,100,22.052194
100,25,0.5,TTC_O_function,0,XPRESS,95.81645918,86.6,4.462474645,0.193085666,0,0,100,100,100,19.1212311
100,25,0.5,TTC_O_function,1,SCIPY,98.14790057,92.5,2,0.029400744,0,0,100,100,100,20.1259174
100,25,0.5,TTC_O_function,1,CBC,98.14147777,92.5,2,0.029400744,0,0,100,100,100,20.6584126
100,25,0.5,TTC_O_function,1,MOSEK,98.14790057,92.5,2,0.029400744,0,0,100,100,100,21.5243178
100,25,0.5,TTC_O_function,1,SCIP,98.14790057,92.5,2,0.029400744,0,0,100,100,100,23.4390784
100,25,0.5,TTC_O_function,1,XPRESS,98.14147777,92.5,2,0.029400744,0,0,100,100,100,20.256611
100,25,0.5,TTC_O_function,2,SCIPY,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,19.0875716
100,25,0.5,TTC_O_function,2,CBC,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,18.2622427
100,25,0.5,TTC_O_function,2,MOSEK,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,18.9453845
100,25,0.5,TTC_O_function,2,SCIP,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,22.0408076
100,25,0.5,TTC_O_function,2,XPRESS,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,19.5428386
100,25,0.5,TTC_O_function,3,SCIPY,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,19.9562668
100,25,0.5,TTC_O_function,3,CBC,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,20.5471065
100,25,0.5,TTC_O_function,3,MOSEK,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,19.348543
100,25,0.5,TTC_O_function,3,SCIP,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,22.0298271
100,25,0.5,TTC_O_function,3,XPRESS,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,20.4490058
100,25,0.5,TTC_O_function,4,SCIPY,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,18.4534501
100,25,0.5,TTC_O_function,4,CBC,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,18.403757
100,25,0.5,TTC_O_function,4,MOSEK,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,18.6775572
100,25,0.5,TTC_O_function,4,SCIP,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,21.4584958
100,25,0.5,TTC_O_function,4,XPRESS,90.57463127,80.39538715,6.153846154,0.621716716,0,0,100,100,100,18.6359264
100,25,0.5,SP_O_function,0,SCIPY,95.8130115,86.6,4.462474645,0.186702687,0,0,100,100,100,32.3600221
100,25,0.5,SP_O_function,0,CBC,95.82836626,86.6,4.462474645,0.193520869,0,0,100,100,100,32.7736056
100,25,0.5,SP_O_function,0,MOSEK,95.8130115,86.6,4.462474645,0.186702687,0,0,100,100,100,33.3631938
100,25,0.5,SP_O_function,0,SCIP,95.81645918,86.6,4.462474645,0.193085666,0,0,100,100,100,35.2976259
100,25,0.5,SP_O_function,0,XPRESS,95.81645918,86.6,4.462474645,0.193085666,0,0,100,100,100,32.9628905
100,25,0.5,SP_O_function,1,SCIPY,98.14790057,92.5,2,0.029400744,0,0,100,100,100,34.6278784
100,25,0.5,SP_O_function,1,CBC,98.14147777,92.5,2,0.029400744,0,0,100,100,100,33.5414441
100,25,0.5,SP_O_function,1,MOSEK,98.14790057,92.5,2,0.029400744,0,0,100,100,100,34.3779813
100,25,0.5,SP_O_function,1,SCIP,98.14790057,92.5,2,0.029400744,0,0,100,100,100,37.867138
100,25,0.5,SP_O_function,1,XPRESS,98.14147777,92.5,2,0.029400744,0,0,100,100,100,34.3445395
100,25,0.5,SP_O_function,2,SCIPY,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,31.5739112
100,25,0.5,SP_O_function,2,CBC,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,31.0623182
100,25,0.5,SP_O_function,2,MOSEK,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,35.2422403
100,25,0.5,SP_O_function,2,SCIP,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,33.2370697
100,25,0.5,SP_O_function,2,XPRESS,92.46517792,76.79856115,5.733944954,0.273087847,0,0,100,100,100,36.7082328
100,25,0.5,SP_O_function,3,SCIPY,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,84.9023639
100,25,0.5,SP_O_function,3,CBC,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,84.0381226
100,25,0.5,SP_O_function,3,MOSEK,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,83.5133272
100,25,0.5,SP_O_function,3,SCIP,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,93.8669629
100,25,0.5,SP_O_function,3,XPRESS,96.71482742,90.52224371,4.651162791,0.166600994,0,0,100,100,100,83.1626583
100,25,0.5,SP_O_function,4,SCIPY,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,78.271068
100,25,0.5,SP_O_function,4,CBC,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,78.1297105
100,25,0.5,SP_O_function,4,MOSEK,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,81.6879538
100,25,0.5,SP_O_function,4,SCIP,90.55533758,80.39538715,6.153846154,0.589328052,0,0,100,100,100,91.9579736
100,25,0.5,SP_O_function,4,XPRESS,90.57463127,80.39538715,6.153846154,0.621716716,0,0,100,100,100,79.4441365
100,25,0.5,OC_function,0,SCIPY,95.84849762,87.47433265,5.668016194,0.564316039,0,0,100,100,100,9.5414857
100,25,0.5,OC_function,0,CBC,95.84860727,87.47433265,5.668016194,0.564316039,0,0,100,100,100,8.8395534
100,25,0.5,OC_function,0,MOSEK,95.84849762,87.47433265,5.668016194,0.564316039,0,0,100,100,100,9.5878316
100,25,0.5,OC_function,0,SCIP,95.84860727,87.47433265,5.668016194,0.564316039,0,0,100,100,100,9.8253073
100,25,0.5,OC_function,0,XPRESS,95.84849762,87.47433265,5.668016194,0.564316039,0,0,100,100,100,9.7351881
100,25,0.5,OC_function,1,SCIPY,98.25566618,91.15044248,2.631578947,0.070065687,0,0,100,100,100,9.2876539
100,25,0.5,OC_function,1,CBC,98.2523812,91.15044248,2.631578947,0.064870882,0,0,100,100,100,9.5592096
100,25,0.5,OC_function,1,MOSEK,98.25566618,91.15044248,2.631578947,0.070065687,0,0,100,100,100,8.8612055
100,25,0.5,OC_function,1,SCIP,98.2523812,91.15044248,2.631578947,0.064870882,0,0,100,100,100,10.3166214
100,25,0.5,OC_function,1,XPRESS,98.25554367,91.15044248,2.631578947,0.070065687,0,0,100,100,100,9.142325
100,25,0.5,OC_function,2,SCIPY,92.5787425,75.9765625,11.44578313,1.269735459,0,0,100,100,100,8.6477693
100,25,0.5,OC_function,2,CBC,92.5787425,75.9765625,11.44578313,1.269735459,0,0,100,100,100,9.9145575
100,25,0.5,OC_function,2,MOSEK,92.5787425,75.9765625,11.44578313,1.269735459,0,0,100,100,100,8.945106
100,25,0.5,OC_function,2,SCIP,92.5787425,75.9765625,11.44578313,1.269735459,0,0,100,100,100,10.6119212
100,25,0.5,OC_function,2,XPRESS,92.5787425,75.9765625,11.44578313,1.269735459,0,0,100,100,100,9.6425479
100,25,0.5,OC_function,3,SCIPY,96.89952577,90.52224371,5.698529412,0.20135796,0,0,100,100,100,9.3564987
100,25,0.5,OC_function,3,CBC,96.9020201,90.52224371,5.698529412,0.215643675,0,0,100,100,100,9.9758095
100,25,0.5,OC_function,3,MOSEK,96.89952577,90.52224371,5.698529412,0.20135796,0,0,100,100,100,9.2204577
100,25,0.5,OC_function,3,SCIP,96.89952577,90.52224371,5.698529412,0.20135796,0,0,100,100,100,10.6006273
100,25,0.5,OC_function,3,XPRESS,96.89952577,90.52224371,5.698529412,0.20135796,0,0,100,100,100,9.5820938
100,25,0.5,OC_function,4,SCIPY,90.8433165,76.29382304,23.33931777,2.116792165,0,0,100,100,100,9.3566311
100,25,0.5,OC_function,4,CBC,90.8433165,76.29382304,23.33931777,2.116792165,0,0,100,100,100,9.5020802
100,25,0.5,OC_function,4,MOSEK,90.8433165,76.29382304,23.33931777,2.116792165,0,0,100,100,100,8.962216
100,25,0.5,OC_function,4,SCIP,90.8433165,76.29382304,23.33931777,2.116792165,0,0,100,100,100,10.6889562
100,25,0.5,OC_function,4,XPRESS,90.8433165,76.29382304,23.33931777,2.116792165,0,0,100,100,100,9.033394
100,25,0.8,TTC_O_function,0,SCIPY,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,50.3303512
100,25,0.8,TTC_O_function,0,CBC,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,49.6176377
100,25,0.8,TTC_O_function,0,MOSEK,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,50.6075529
100,25,0.8,TTC_O_function,0,SCIP,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,57.7518442
100,25,0.8,TTC_O_function,0,XPRESS,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,49.4123562
100,25,0.8,TTC_O_function,1,SCIPY,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,50.9478405
100,25,0.8,TTC_O_function,1,CBC,98.80362342,94.37609842,0.351493849,0.003514938,0,0,100,100,100,19.6782216
100,25,0.8,TTC_O_function,1,MOSEK,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,20.0948788
100,25,0.8,TTC_O_function,1,SCIP,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,32.2316573
100,25,0.8,TTC_O_function,1,XPRESS,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,38.2961017
100,25,0.8,TTC_O_function,2,SCIPY,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,33.2553218
100,25,0.8,TTC_O_function,2,CBC,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,16.0155284
100,25,0.8,TTC_O_function,2,MOSEK,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,42.3022136
100,25,0.8,TTC_O_function,2,SCIP,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,55.8144254
100,25,0.8,TTC_O_function,2,XPRESS,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,56.0478226
100,25,0.8,TTC_O_function,3,SCIPY,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,53.8257512
100,25,0.8,TTC_O_function,3,CBC,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,49.8376093
100,25,0.8,TTC_O_function,3,MOSEK,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,49.286922
100,25,0.8,TTC_O_function,3,SCIP,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,54.2405769
100,25,0.8,TTC_O_function,3,XPRESS,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,30.9314543
100,25,0.8,TTC_O_function,4,SCIPY,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,22.7977171
100,25,0.8,TTC_O_function,4,CBC,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,38.8308638
100,25,0.8,TTC_O_function,4,MOSEK,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,42.5894377
100,25,0.8,TTC_O_function,4,SCIP,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,51.6362574
100,25,0.8,TTC_O_function,4,XPRESS,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,49.0061732
100,25,0.8,SP_O_function,0,SCIPY,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,86.0671177
100,25,0.8,SP_O_function,0,CBC,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,88.2980152
100,25,0.8,SP_O_function,0,MOSEK,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,83.994552
100,25,0.8,SP_O_function,0,SCIP,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,90.4765722
100,25,0.8,SP_O_function,0,XPRESS,96.8410828,88.24662813,2.457466919,0.111447038,0,0,100,100,100,77.40733
100,25,0.8,SP_O_function,1,SCIPY,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,81.4826864
100,25,0.8,SP_O_function,1,CBC,98.80362342,94.37609842,0.351493849,0.003514938,0,0,100,100,100,63.8455255
100,25,0.8,SP_O_function,1,MOSEK,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,51.837056
100,25,0.8,SP_O_function,1,SCIP,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,48.7481273
100,25,0.8,SP_O_function,1,XPRESS,98.73895532,94.12878788,3.966597077,0.043180909,0,0,100,100,100,42.2878833
100,25,0.8,SP_O_function,2,SCIPY,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,39.3296253
100,25,0.8,SP_O_function,2,CBC,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,40.1202611
100,25,0.8,SP_O_function,2,MOSEK,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,39.1300349
100,25,0.8,SP_O_function,2,SCIP,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,67.8090053
100,25,0.8,SP_O_function,2,XPRESS,94.03011791,80.23450586,9.310344828,0.505658932,0,0,100,100,100,73.9458028
100,25,0.8,SP_O_function,3,SCIPY,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,82.5424047
100,25,0.8,SP_O_function,3,CBC,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,65.4351361
100,25,0.8,SP_O_function,3,MOSEK,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,61.019801
100,25,0.8,SP_O_function,3,SCIP,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,108.96599
100,25,0.8,SP_O_function,3,XPRESS,97.56190013,91.05839416,1.912045889,0.023421534,0,0,100,100,100,79.2316216
100,25,0.8,SP_O_function,4,SCIPY,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,43.8943985
100,25,0.8,SP_O_function,4,CBC,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,51.3604161
100,25,0.8,SP_O_function,4,MOSEK,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,57.7388438
100,25,0.8,SP_O_function,4,SCIP,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,54.6282778
100,25,0.8,SP_O_function,4,XPRESS,92.76503992,79.41176471,11.81657848,0.659930615,0,0,100,100,100,60.4003503
100,25,0.8,OC_function,0,SCIPY,97.00186609,88.24662813,4.780114723,0.165991668,0,0,100,100,100,7.2510885
100,25,0.8,OC_function,0,CBC,97.00186609,88.24662813,4.780114723,0.165991668,0,0,100,100,100,8.9232742
100,25,0.8,OC_function,0,MOSEK,97.00186609,88.24662813,4.780114723,0.165991668,0,0,100,100,100,8.7764802
100,25,0.8,OC_function,0,SCIP,97.00186609,88.24662813,4.780114723,0.165991668,0,0,100,100,100,11.7548654
100,25,0.8,OC_function,0,XPRESS,97.00191627,88.24662813,4.780114723,0.165991668,0,0,100,100,100,7.5104781
100,25,0.8,OC_function,1,SCIPY,98.83682286,92.35181644,0.243902439,0.002439024,0,0,100,100,100,8.7571762
100,25,0.8,OC_function,1,CBC,98.83775538,92.35181644,0.243902439,0.002439024,0,0,100,100,100,14.0865535
100,25,0.8,OC_function,1,MOSEK,98.83682286,92.35181644,0.243902439,0.002439024,0,0,100,100,100,8.5953502
100,25,0.8,OC_function,1,SCIP,98.83775538,92.35181644,0.243902439,0.002439024,0,0,100,100,100,14.2642609
100,25,0.8,OC_function,1,XPRESS,98.8391751,92.35181644,0.243902439,0.002439024,0,0,100,100,100,10.2140414
100,25,0.8,OC_function,2,SCIPY,94.3347124,82.74706868,5.579399142,0.422001369,0,0,100,100,100,9.5410311
100,25,0.8,OC_function,2,CBC,94.3347124,82.74706868,5.579399142,0.422001369,0,0,100,100,100,10.3801661
100,25,0.8,OC_function,2,MOSEK,94.3347124,82.74706868,5.579399142,0.422001369,0,0,100,100,100,9.1265527
100,25,0.8,OC_function,2,SCIP,94.3347124,82.74706868,5.579399142,0.422001369,0,0,100,100,100,12.9061357
100,25,0.8,OC_function,2,XPRESS,94.3347124,82.74706868,5.579399142,0.422001369,0,0,100,100,100,12.5621703
100,25,0.8,OC_function,3,SCIPY,97.59460093,89.88764045,2.150537634,0.051965151,0,0,100,100,100,7.8021346
100,25,0.8,OC_function,3,CBC,97.59460093,89.88764045,2.150537634,0.051965151,0,0,100,100,100,7.8888337
100,25,0.8,OC_function,3,MOSEK,97.59460093,89.88764045,2.150537634,0.051965151,0,0,100,100,100,6.6239588
100,25,0.8,OC_function,3,SCIP,97.59349286,89.88764045,2.150537634,0.051965151,0,0,100,100,100,5.2692436
100,25,0.8,OC_function,3,XPRESS,97.59460093,89.88764045,2.150537634,0.051965151,0,0,100,100,100,5.0194612
100,25,0.8,OC_function,4,SCIPY,92.73208997,77.77777778,17.90540541,1.527166439,0,0,100,100,100,4.7956025
100,25,0.8,OC_function,4,CBC,92.73208997,77.77777778,17.90540541,1.527166439,0,0,100,100,100,4.738901
100,25,0.8,OC_function,4,MOSEK,92.73208997,77.77777778,17.90540541,1.527166439,0,0,100,100,100,4.8512895
100,25,0.8,OC_function,4,SCIP,92.73208997,77.77777778,17.90540541,1.527166439,0,0,100,100,100,5.3492789
100,25,0.8,OC_function,4,XPRESS,92.73208997,77.77777778,17.90540541,1.527166439,0,0,100,100,100,5.0165718
100,25,1,TTC_O_function,0,SCIPY,97.461319,88.88888889,3.605313093,0.077942698,0,0,100,100,100,25.8173632
100,25,1,TTC_O_function,0,CBC,97.461319,88.88888889,3.605313093,0.077942698,0,0,100,100,100,26.0224413
100,25,1,TTC_O_function,0,MOSEK,97.461319,88.88888889,3.605313093,0.077942698,0,0,100,100,100,25.455145
100,25,1,TTC_O_function,0,SCIP,97.47904129,88.88888889,3.605313093,0.081864266,0,0,100,100,100,30.6251258
100,25,1,TTC_O_function,0,XPRESS,97.47904129,88.88888889,3.605313093,0.081864266,0,0,100,100,100,25.8648313
100,25,1,TTC_O_function,1,SCIPY,99.04102034,94.88752556,0,0,0,0,100,100,100,27.5624669
100,25,1,TTC_O_function,1,CBC,99.00415753,94.88752556,0,0,0,0,100,100,100,27.5556774
100,25,1,TTC_O_function,1,MOSEK,99.04102034,94.88752556,0,0,0,0,100,100,100,27.8948806
100,25,1,TTC_O_function,1,SCIP,99.0206271,94.88752556,0,0,0,0,100,100,100,31.8856147
100,25,1,TTC_O_function,1,XPRESS,99.04102034,94.88752556,0,0,0,0,100,100,100,27.5923422
100,25,1,TTC_O_function,2,SCIPY,94.90596786,82.86713287,3.036876356,0.175127516,0,0,100,100,100,23.8839971
100,25,1,TTC_O_function,2,CBC,94.91987854,82.86713287,3.036876356,0.168681747,0,0,100,100,100,23.9157617
100,25,1,TTC_O_function,2,MOSEK,94.90596786,82.86713287,3.036876356,0.175127516,0,0,100,100,100,25.6652835
100,25,1,TTC_O_function,2,SCIP,94.94136555,82.86713287,3.036876356,0.159860341,0,0,100,100,100,28.3404457
100,25,1,TTC_O_function,2,XPRESS,94.93055981,82.86713287,3.036876356,0.157948295,0,0,100,100,100,24.4672456
100,25,1,TTC_O_function,3,SCIPY,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,26.3126008
100,25,1,TTC_O_function,3,CBC,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,26.4822932
100,25,1,TTC_O_function,3,MOSEK,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,26.1088702
100,25,1,TTC_O_function,3,SCIP,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,30.4965968
100,25,1,TTC_O_function,3,XPRESS,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,26.9161832
100,25,1,TTC_O_function,4,SCIPY,93.74396894,79.89690722,14.43298969,0.489614094,0,0,100,100,100,28.5755835
100,25,1,TTC_O_function,4,CBC,93.74400374,79.89690722,14.43298969,0.50346451,0,0,100,100,100,25.0805685
100,25,1,TTC_O_function,4,MOSEK,93.74396894,79.89690722,14.43298969,0.489614094,0,0,100,100,100,24.6500657
100,25,1,TTC_O_function,4,SCIP,93.74400374,79.89690722,14.43298969,0.50346451,0,0,100,100,100,29.4723369
100,25,1,TTC_O_function,4,XPRESS,93.74396894,79.89690722,14.43298969,0.489614094,0,0,100,100,100,25.6076426
100,25,1,SP_O_function,0,SCIPY,97.461319,88.88888889,3.605313093,0.077942698,0,0,100,100,100,43.7954396
100,25,1,SP_O_function,0,CBC,97.461319,88.88888889,3.605313093,0.077942698,0,0,100,100,100,44.3833528
100,25,1,SP_O_function,0,MOSEK,97.461319,88.88888889,3.605313093,0.077942698,0,0,100,100,100,44.4079977
100,25,1,SP_O_function,0,SCIP,97.47904129,88.88888889,3.605313093,0.081864266,0,0,100,100,100,50.2840946
100,25,1,SP_O_function,0,XPRESS,97.47904129,88.88888889,3.605313093,0.081864266,0,0,100,100,100,42.8163981
100,25,1,SP_O_function,1,SCIPY,99.04102034,94.88752556,0,0,0,0,100,100,100,46.4400254
100,25,1,SP_O_function,1,CBC,99.00415753,94.88752556,0,0,0,0,100,100,100,46.641828
100,25,1,SP_O_function,1,MOSEK,99.04102034,94.88752556,0,0,0,0,100,100,100,46.4183082
100,25,1,SP_O_function,1,SCIP,99.0206271,94.88752556,0,0,0,0,100,100,100,52.9921423
100,25,1,SP_O_function,1,XPRESS,99.04102034,94.88752556,0,0,0,0,100,100,100,47.6695842
100,25,1,SP_O_function,2,SCIPY,94.90596786,82.86713287,3.036876356,0.175127516,0,0,100,100,100,70.0038289
100,25,1,SP_O_function,2,CBC,94.91987854,82.86713287,3.036876356,0.168681747,0,0,100,100,100,92.445775
100,25,1,SP_O_function,2,MOSEK,94.90596786,82.86713287,3.036876356,0.175127516,0,0,100,100,100,51.3149267
100,25,1,SP_O_function,2,SCIP,94.94136555,82.86713287,3.036876356,0.159860341,0,0,100,100,100,46.223161
100,25,1,SP_O_function,2,XPRESS,94.93055981,82.86713287,3.036876356,0.157948295,0,0,100,100,100,42.2889846
100,25,1,SP_O_function,3,SCIPY,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,44.9507235
100,25,1,SP_O_function,3,CBC,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,44.996415
100,25,1,SP_O_function,3,MOSEK,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,53.0284998
100,25,1,SP_O_function,3,SCIP,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,51.5173796
100,25,1,SP_O_function,3,XPRESS,98.04433172,91.3884007,4.788213628,0.08899559,0,0,100,100,100,53.7190824
100,25,1,SP_O_function,4,SCIPY,93.74396894,79.89690722,14.43298969,0.489614094,0,0,100,100,100,68.5648425
100,25,1,SP_O_function,4,CBC,93.74400374,79.89690722,14.43298969,0.50346451,0,0,100,100,100,54.6105874
100,25,1,SP_O_function,4,MOSEK,93.74396894,79.89690722,14.43298969,0.489614094,0,0,100,100,100,55.2007479
100,25,1,SP_O_function,4,SCIP,93.74400374,79.89690722,14.43298969,0.50346451,0,0,100,100,100,61.8909347
100,25,1,SP_O_function,4,XPRESS,93.74396894,79.89690722,14.43298969,0.489614094,0,0,100,100,100,54.3027782
100,25,1,OC_function,0,SCIPY,97.60271733,90.44862518,3.047619048,0.118364437,0,0,100,100,100,6.0530367
100,25,1,OC_function,0,CBC,97.60271733,90.44862518,3.047619048,0.118364437,0,0,100,100,100,6.3046535
100,25,1,OC_function,0,MOSEK,97.60271733,90.44862518,3.047619048,0.118364437,0,0,100,100,100,6.1763691
100,25,1,OC_function,0,SCIP,97.59763982,90.44862518,3.047619048,0.118364437,0,0,100,100,100,6.6799489
100,25,1,OC_function,0,XPRESS,97.59768763,90.44862518,3.047619048,0.114442868,0,0,100,100,100,6.3081396
100,25,1,OC_function,1,SCIPY,99.04200625,95.29220779,0,0,0,0,100,100,100,6.1226197
100,25,1,OC_function,1,CBC,99.04200625,95.29220779,0,0,0,0,100,100,100,6.0871373
100,25,1,OC_function,1,MOSEK,99.04200625,95.29220779,0,0,0,0,100,100,100,5.9067831
100,25,1,OC_function,1,SCIP,99.04200625,95.29220779,0,0,0,0,100,100,100,6.6991442
100,25,1,OC_function,1,XPRESS,99.04200625,95.29220779,0,0,0,0,100,100,100,6.2793766
100,25,1,OC_function,2,SCIPY,95.10679097,83.9869281,3.921568627,0.227917831,0,0,100,100,100,6.2408477
100,25,1,OC_function,2,CBC,95.10679097,83.9869281,3.921568627,0.227917831,0,0,100,100,100,6.0842188
100,25,1,OC_function,2,MOSEK,95.10679097,83.9869281,3.921568627,0.227917831,0,0,100,100,100,6.1624632
100,25,1,OC_function,2,SCIP,95.10664963,83.9869281,3.921568627,0.199346403,0,0,100,100,100,6.977402
100,25,1,OC_function,2,XPRESS,95.10664963,83.9869281,3.921568627,0.199346403,0,0,100,100,100,6.4529871
100,25,1,OC_function,3,SCIPY,98.108692,91.3884007,1.670146138,0.047116924,0,0,100,100,100,5.973507
100,25,1,OC_function,3,CBC,98.108692,91.3884007,1.670146138,0.047116924,0,0,100,100,100,6.4429062
100,25,1,OC_function,3,MOSEK,98.108692,91.3884007,1.670146138,0.047116924,0,0,100,100,100,6.0682498
100,25,1,OC_function,3,SCIP,98.108692,91.3884007,1.670146138,0.047116924,0,0,100,100,100,7.1427084
100,25,1,OC_function,3,XPRESS,98.108692,91.3884007,1.670146138,0.047116924,0,0,100,100,100,7.3115271
100,25,1,OC_function,4,SCIPY,93.6293995,80.55105348,11.3452188,1.084085006,0,0,100,100,100,5.2574304
100,25,1,OC_function,4,CBC,93.6293995,80.55105348,11.3452188,1.084085006,0,0,100,100,100,5.0500861
